read,run,write
0.006524801254272461,2.0903074741363525,0.018366336822509766
0.006069660186767578,0.028218746185302734,0.009754180908203125
0.0053746700286865234,0.027072906494140625,0.010370492935180664
0.005548000335693359,0.026948213577270508,0.01019430160522461
0.005326986312866211,0.027121543884277344,0.010220766067504883
0.005297183990478516,0.02694225311279297,0.010222673416137695
0.00537419319152832,0.026941299438476562,0.00992131233215332
0.005174160003662109,0.027064085006713867,0.00974726676940918
0.005659580230712891,0.02705860137939453,0.010264396667480469
0.005282402038574219,0.027166128158569336,0.009949207305908203
0.005603313446044922,0.027153491973876953,0.010372638702392578
0.005398988723754883,0.02707529067993164,0.009849071502685547
0.005506038665771484,0.027209758758544922,0.01027989387512207
0.0054013729095458984,0.027060508728027344,0.009881019592285156
0.00587153434753418,0.02717113494873047,0.010730743408203125
0.005449056625366211,0.027054309844970703,0.009844541549682617
0.005344867706298828,0.027169227600097656,0.010127782821655273
0.005585193634033203,0.02705216407775879,0.010242223739624023
0.005431175231933594,0.02707219123840332,0.010111808776855469
0.00563812255859375,0.027062177658081055,0.010086536407470703
0.0051953792572021484,0.02714371681213379,0.009766817092895508
0.005288362503051758,0.027052640914916992,0.009755849838256836
0.0057637691497802734,0.027065515518188477,0.010360240936279297
0.005150556564331055,0.02705979347229004,0.009341001510620117
0.005620479583740234,0.02705836296081543,0.010146617889404297
0.005412578582763672,0.027080059051513672,0.010047197341918945
0.005808115005493164,0.027083873748779297,0.010462522506713867
0.005686521530151367,0.027072906494140625,0.010283946990966797
0.005397319793701172,0.027124643325805664,0.010014772415161133
0.005309581756591797,0.02714991569519043,0.009907245635986328
0.005541086196899414,0.027156591415405273,0.009950876235961914
0.005338907241821289,0.027051925659179688,0.009869813919067383
0.005522012710571289,0.02706766128540039,0.010107994079589844
0.0054776668548583984,0.027061939239501953,0.009904146194458008
0.005537748336791992,0.027240276336669922,0.009977340698242188
0.005925178527832031,0.02714705467224121,0.010815858840942383
0.005400896072387695,0.02707219123840332,0.00987100601196289
0.005335807800292969,0.027081012725830078,0.009791374206542969
0.005288124084472656,0.027129650115966797,0.009616613388061523
0.00538325309753418,0.027191162109375,0.010383367538452148
0.005221366882324219,0.02707695960998535,0.009493112564086914
0.005440711975097656,0.02710556983947754,0.009990692138671875
0.005561351776123047,0.02723097801208496,0.010467052459716797
0.005378007888793945,0.027059078216552734,0.009977579116821289
0.005415916442871094,0.027220487594604492,0.010409116744995117
0.00531458854675293,0.027263402938842773,0.01020050048828125
0.0052165985107421875,0.02704930305480957,0.00959014892578125
0.006013393402099609,0.027157068252563477,0.011025190353393555
0.005569934844970703,0.02706003189086914,0.010293960571289062
0.0053653717041015625,0.0271604061126709,0.010277271270751953
0.005551338195800781,0.02706599235534668,0.010102272033691406
0.005522012710571289,0.027062654495239258,0.010004043579101562
0.005476236343383789,0.027060508728027344,0.009825944900512695
0.005361080169677734,0.02705836296081543,0.00976419448852539
0.0053026676177978516,0.027065515518188477,0.009763479232788086
0.005651235580444336,0.027062177658081055,0.010355710983276367
0.005216836929321289,0.027162790298461914,0.010218143463134766
0.005375862121582031,0.027152299880981445,0.009877204895019531
0.0058553218841552734,0.027066707611083984,0.010524272918701172
0.0050220489501953125,0.027055978775024414,0.009222745895385742
0.005474090576171875,0.027243614196777344,0.010457515716552734
0.005544424057006836,0.027070999145507812,0.009984493255615234
0.005287647247314453,0.02713942527770996,0.01014852523803711
0.0052869319915771484,0.027043819427490234,0.009650707244873047
0.005194664001464844,0.027060747146606445,0.009541511535644531
0.005388498306274414,0.027062654495239258,0.010009765625
0.00555872917175293,0.027056455612182617,0.01017618179321289
0.005682945251464844,0.027156829833984375,0.010792970657348633
0.005402326583862305,0.027152538299560547,0.009981155395507812
0.005484104156494141,0.027187347412109375,0.010713815689086914
0.005780220031738281,0.027410507202148438,0.010270118713378906
0.005327939987182617,0.027206897735595703,0.010159492492675781
0.005741119384765625,0.02713179588317871,0.010225296020507812
0.005766868591308594,0.02710890769958496,0.01022958755493164
0.0052487850189208984,0.02716660499572754,0.00977635383605957
0.005495786666870117,0.0270538330078125,0.009889364242553711
0.005408048629760742,0.027087926864624023,0.009830713272094727
0.005208492279052734,0.027052879333496094,0.009370803833007812
0.005917072296142578,0.027152538299560547,0.010756254196166992
0.005208492279052734,0.027045488357543945,0.009680509567260742
0.005479335784912109,0.02715325355529785,0.011314868927001953
0.005269527435302734,0.02706003189086914,0.009479284286499023
0.005985260009765625,0.027081012725830078,0.010626554489135742
0.005410432815551758,0.027076244354248047,0.009598493576049805
0.0054166316986083984,0.027161598205566406,0.010346174240112305
0.005606174468994141,0.027044296264648438,0.010190486907958984
0.005649089813232422,0.02706742286682129,0.010128974914550781
0.005432605743408203,0.02716994285583496,0.010116815567016602
0.005907773971557617,0.027065753936767578,0.010389328002929688
0.005712270736694336,0.027066707611083984,0.010241270065307617
0.005457639694213867,0.02715778350830078,0.010186433792114258
0.006177663803100586,0.027147293090820312,0.011016607284545898
0.005558490753173828,0.027164220809936523,0.010370969772338867
0.005794525146484375,0.027144670486450195,0.010614871978759766
0.005475282669067383,0.02707648277282715,0.010097026824951172
0.005223274230957031,0.02716541290283203,0.01014256477355957
0.0053021907806396484,0.027061939239501953,0.009931325912475586
0.005637407302856445,0.02706170082092285,0.010109663009643555
0.005440235137939453,0.027062654495239258,0.009870529174804688
0.005020618438720703,0.027055025100708008,0.009242773056030273
0.005483865737915039,0.027158021926879883,0.010242223739624023
0.005715608596801758,0.027120113372802734,0.010714054107666016
0.005299091339111328,0.027073383331298828,0.009850740432739258
0.005706787109375,0.02715158462524414,0.01055455207824707
0.005205631256103516,0.027104854583740234,0.009432554244995117
0.005547046661376953,0.027067899703979492,0.010201215744018555
0.005065441131591797,0.027201175689697266,0.009700536727905273
0.005803108215332031,0.027056455612182617,0.010292768478393555
0.005503654479980469,0.027059555053710938,0.010022163391113281
0.005743741989135742,0.027153968811035156,0.01086568832397461
0.005509614944458008,0.027060508728027344,0.010007143020629883
0.005404233932495117,0.027080297470092773,0.009824037551879883
0.00545501708984375,0.027149677276611328,0.010248422622680664
0.00535273551940918,0.027144432067871094,0.010112524032592773
0.005535125732421875,0.02715444564819336,0.01035761833190918
0.005487680435180664,0.027066946029663086,0.010036945343017578
0.005609989166259766,0.027073144912719727,0.010632753372192383
0.005418062210083008,0.027083396911621094,0.009923696517944336
0.005599260330200195,0.027071475982666016,0.010222434997558594
0.006034374237060547,0.027076244354248047,0.010681867599487305
0.005289316177368164,0.02705836296081543,0.009647369384765625
0.005637645721435547,0.02715468406677246,0.010710716247558594
0.005420684814453125,0.027065038681030273,0.009790420532226562
0.00529789924621582,0.027199506759643555,0.009931087493896484
0.005876302719116211,0.027085542678833008,0.010317564010620117
0.005453586578369141,0.02705693244934082,0.009940862655639648
0.0056383609771728516,0.027065753936767578,0.010230541229248047
0.005480766296386719,0.027139663696289062,0.010619163513183594
0.005126237869262695,0.027050256729125977,0.009421825408935547
0.0056362152099609375,0.027141094207763672,0.01055002212524414
0.005474090576171875,0.02718377113342285,0.010296106338500977
0.00549006462097168,0.027128934860229492,0.010860919952392578
0.005318880081176758,0.027148723602294922,0.009979248046875
0.005372285842895508,0.027166366577148438,0.009968996047973633
0.005522251129150391,0.02706003189086914,0.010178804397583008
0.005655050277709961,0.027148723602294922,0.010545969009399414
