read,run,write
0.0065915584564208984,2.0596189498901367,0.014669656753540039
0.0056781768798828125,0.023859024047851562,0.013887166976928711
0.005902767181396484,0.02367091178894043,0.013823747634887695
0.005553722381591797,0.02369379997253418,0.014081001281738281
0.00525975227355957,0.02371978759765625,0.013993501663208008
0.005326032638549805,0.023631572723388672,0.013978004455566406
0.00535130500793457,0.023693561553955078,0.014272928237915039
0.005223274230957031,0.023684263229370117,0.013834476470947266
0.005841732025146484,0.02280569076538086,0.014269590377807617
0.00529789924621582,0.022748708724975586,0.01396489143371582
0.005648374557495117,0.02285146713256836,0.014686107635498047
0.005448818206787109,0.02278757095336914,0.013770818710327148
0.005446195602416992,0.022749900817871094,0.014345169067382812
0.005427837371826172,0.022779226303100586,0.014456033706665039
0.005976438522338867,0.022861957550048828,0.014621496200561523
0.005446434020996094,0.02265453338623047,0.014014005661010742
0.00540471076965332,0.02271747589111328,0.014357566833496094
0.005607128143310547,0.022668123245239258,0.014032840728759766
0.005488872528076172,0.022663593292236328,0.014122724533081055
0.005676984786987305,0.02274632453918457,0.014084100723266602
0.0052051544189453125,0.022644996643066406,0.013566255569458008
0.005358219146728516,0.022658824920654297,0.01395106315612793
0.005824565887451172,0.022774934768676758,0.01424264907836914
0.005156278610229492,0.02266716957092285,0.013341426849365234
0.005620241165161133,0.022818326950073242,0.014368295669555664
0.005606889724731445,0.022711515426635742,0.013995647430419922
0.005795001983642578,0.02269268035888672,0.014381647109985352
0.005752086639404297,0.022828340530395508,0.014812469482421875
0.005425691604614258,0.02273869514465332,0.013944864273071289
0.005268096923828125,0.022815942764282227,0.014380455017089844
0.005624055862426758,0.02272343635559082,0.014078855514526367
0.0053746700286865234,0.022640228271484375,0.013863563537597656
0.005537271499633789,0.022645235061645508,0.014087677001953125
0.005587577819824219,0.02274465560913086,0.01386260986328125
0.005439281463623047,0.02264714241027832,0.014028787612915039
0.005945682525634766,0.02271294593811035,0.014347076416015625
0.005486249923706055,0.02274799346923828,0.013931751251220703
0.0053272247314453125,0.022747516632080078,0.014091730117797852
0.00535273551940918,0.02265334129333496,0.013777494430541992
0.005436420440673828,0.02274465560913086,0.013964414596557617
0.005248546600341797,0.022664546966552734,0.013532638549804688
0.005524635314941406,0.022663116455078125,0.01395416259765625
0.00564122200012207,0.02275395393371582,0.014232397079467773
0.005453348159790039,0.02277541160583496,0.014315605163574219
0.005486488342285156,0.022771835327148438,0.014266014099121094
0.0053558349609375,0.02291250228881836,0.014492511749267578
0.0052204132080078125,0.02265763282775879,0.013646841049194336
0.006034135818481445,0.02263951301574707,0.014427423477172852
0.005665302276611328,0.02277374267578125,0.014104127883911133
0.005411386489868164,0.0226590633392334,0.01389765739440918
0.0055828094482421875,0.02266383171081543,0.01409292221069336
0.005513906478881836,0.02281498908996582,0.014283418655395508
0.005473613739013672,0.02263021469116211,0.013907909393310547
0.005394697189331055,0.022803783416748047,0.014086484909057617
0.005352020263671875,0.022725820541381836,0.013872623443603516
0.0056688785552978516,0.022769689559936523,0.014365673065185547
0.005265474319458008,0.022927045822143555,0.014915943145751953
0.0054013729095458984,0.022888898849487305,0.014408349990844727
0.005864381790161133,0.02268218994140625,0.01433706283569336
0.005068302154541016,0.022760629653930664,0.01354670524597168
0.005501270294189453,0.02263045310974121,0.01407623291015625
0.0055637359619140625,0.02266216278076172,0.014023303985595703
0.005340099334716797,0.02268052101135254,0.01385498046875
0.005280017852783203,0.02277088165283203,0.01375436782836914
0.005243778228759766,0.022770166397094727,0.013736248016357422
0.005400657653808594,0.022648334503173828,0.013949871063232422
0.005619049072265625,0.022658824920654297,0.014124631881713867
0.005738258361816406,0.02286219596862793,0.014742136001586914
0.0054090023040771484,0.022819995880126953,0.014371395111083984
0.005501270294189453,0.022669315338134766,0.013963699340820312
0.00560307502746582,0.022745847702026367,0.014070987701416016
0.005303621292114258,0.02267003059387207,0.013845682144165039
0.005641937255859375,0.02269434928894043,0.014047861099243164
0.005761146545410156,0.02274632453918457,0.014153480529785156
0.005194902420043945,0.02276897430419922,0.014250040054321289
0.005554676055908203,0.02265763282775879,0.01402735710144043
0.0054988861083984375,0.022719383239746094,0.01384735107421875
0.005230903625488281,0.022644519805908203,0.013483762741088867
0.005948781967163086,0.022766828536987305,0.014810323715209961
0.00527191162109375,0.022698640823364258,0.013809442520141602
0.005481243133544922,0.02266407012939453,0.014386892318725586
0.005300283432006836,0.02275991439819336,0.014082908630371094
0.006081819534301758,0.022828340530395508,0.014665603637695312
0.0054094791412353516,0.022803783416748047,0.014229297637939453
0.005427122116088867,0.022721052169799805,0.013884782791137695
0.005644798278808594,0.022716045379638672,0.01398921012878418
0.005671501159667969,0.02278876304626465,0.014164447784423828
0.005469799041748047,0.022846460342407227,0.014201879501342773
0.005883455276489258,0.02265644073486328,0.014242172241210938
0.005780458450317383,0.02270984649658203,0.014174461364746094
0.005483388900756836,0.022766590118408203,0.014007091522216797
0.0061798095703125,0.02270650863647461,0.01445770263671875
0.005604982376098633,0.022714853286743164,0.014050006866455078
0.005730390548706055,0.022634267807006836,0.014184236526489258
0.005534172058105469,0.022676944732666016,0.014068603515625
0.005299091339111328,0.022849559783935547,0.014155149459838867
0.005347728729248047,0.022629499435424805,0.013912677764892578
0.005707740783691406,0.02267169952392578,0.014114856719970703
0.00553131103515625,0.02274322509765625,0.013964414596557617
0.005064964294433594,0.02264881134033203,0.013625860214233398
0.005475044250488281,0.022745370864868164,0.014417648315429688
0.005708932876586914,0.022673606872558594,0.014188289642333984
0.005290508270263672,0.02264714241027832,0.013926982879638672
0.005758523941040039,0.022839069366455078,0.014537811279296875
0.0052144527435302734,0.022629499435424805,0.013437271118164062
0.005560398101806641,0.022809505462646484,0.014453411102294922
0.005117893218994141,0.022739171981811523,0.014002084732055664
0.005839824676513672,0.022649765014648438,0.014262676239013672
0.005595207214355469,0.02275395393371582,0.013992786407470703
0.0057485103607177734,0.022745609283447266,0.014388799667358398
0.00552821159362793,0.02272200584411621,0.01395726203918457
0.005432844161987305,0.022711753845214844,0.013866901397705078
0.005483388900756836,0.022934436798095703,0.014699935913085938
0.005414247512817383,0.022945165634155273,0.014332771301269531
0.005584001541137695,0.022707223892211914,0.014001846313476562
0.0054950714111328125,0.022650957107543945,0.014096736907958984
0.005715370178222656,0.022778987884521484,0.014301776885986328
0.005406379699707031,0.022635936737060547,0.013729572296142578
0.005633354187011719,0.022673368453979492,0.014048099517822266
0.006128549575805664,0.02275824546813965,0.014431238174438477
0.005250692367553711,0.02262282371520996,0.013695716857910156
0.005692720413208008,0.022749900817871094,0.014684677124023438
0.005469799041748047,0.022725582122802734,0.013869762420654297
0.005301952362060547,0.022736310958862305,0.013662338256835938
0.005885601043701172,0.022658348083496094,0.014250993728637695
0.00543522834777832,0.022659778594970703,0.01389455795288086
0.005696773529052734,0.022665739059448242,0.013956546783447266
0.00552821159362793,0.022782325744628906,0.014026165008544922
0.005169868469238281,0.0226285457611084,0.013492345809936523
0.005598545074462891,0.022644758224487305,0.014227151870727539
0.005564451217651367,0.022879600524902344,0.014355659484863281
0.005510568618774414,0.022722959518432617,0.014327049255371094
0.005377054214477539,0.022782325744628906,0.014107465744018555
0.005453348159790039,0.022753000259399414,0.013900518417358398
0.005552530288696289,0.022655725479125977,0.014210224151611328
0.0057032108306884766,0.02270364761352539,0.01422262191772461
0.005745649337768555,0.022934913635253906,0.01474618911743164
0.005192756652832031,0.022823572158813477,0.01412200927734375
0.005473136901855469,0.02276897430419922,0.014091730117797852
0.005593538284301758,0.022695064544677734,0.014202594757080078
0.00536036491394043,0.022647857666015625,0.013749837875366211
0.005343914031982422,0.022656679153442383,0.013753652572631836
0.005681037902832031,0.022705078125,0.014214515686035156
0.005458354949951172,0.0226285457611084,0.013880729675292969
0.005484819412231445,0.02264547348022461,0.014061689376831055
0.005311489105224609,0.022791385650634766,0.013717889785766602
0.006331682205200195,0.02274036407470703,0.01504659652709961
0.005417585372924805,0.022631168365478516,0.013838768005371094
0.005696773529052734,0.0227200984954834,0.014101505279541016
0.005650758743286133,0.02263665199279785,0.01424551010131836
0.0055086612701416016,0.022655010223388672,0.014113903045654297
0.005674600601196289,0.022825241088867188,0.014514923095703125
0.006011247634887695,0.02271580696105957,0.014526605606079102
0.005644559860229492,0.022671937942504883,0.014009714126586914
0.005567073822021484,0.02288651466369629,0.01472616195678711
0.005810260772705078,0.022648096084594727,0.014366388320922852
0.005947589874267578,0.022746801376342773,0.014685630798339844
0.0055255889892578125,0.022733688354492188,0.01396489143371582
0.005430936813354492,0.02270793914794922,0.014063835144042969
0.005694866180419922,0.02275872230529785,0.01428985595703125
0.005286693572998047,0.022628307342529297,0.01366734504699707
0.005522489547729492,0.02265024185180664,0.014212369918823242
0.0056726932525634766,0.02282404899597168,0.014439105987548828
0.005215644836425781,0.02262282371520996,0.013622283935546875
0.005089998245239258,0.022735118865966797,0.01385045051574707
0.005572080612182617,0.022743701934814453,0.013921022415161133
0.005862712860107422,0.02274942398071289,0.014472723007202148
0.005636692047119141,0.022652626037597656,0.013998031616210938
0.005568265914916992,0.022730350494384766,0.014177322387695312
0.0052416324615478516,0.02275395393371582,0.014017343521118164
0.005477190017700195,0.02265191078186035,0.013949155807495117
0.005331754684448242,0.02277517318725586,0.01371908187866211
0.005879402160644531,0.022633790969848633,0.014248132705688477
0.005527973175048828,0.02264857292175293,0.014127969741821289
0.005357027053833008,0.022759437561035156,0.01380777359008789
0.005513429641723633,0.022638559341430664,0.014008283615112305
0.005537271499633789,0.022761106491088867,0.014990091323852539
0.005775928497314453,0.023175954818725586,0.014144420623779297
0.006266593933105469,0.02280735969543457,0.014534711837768555
0.0054628849029541016,0.022774457931518555,0.013931512832641602
0.005842924118041992,0.02272796630859375,0.014267921447753906
0.0055234432220458984,0.022766590118408203,0.013975381851196289
0.005868434906005859,0.02280426025390625,0.014425516128540039
0.005304574966430664,0.02270960807800293,0.01387166976928711
0.0056917667388916016,0.022728443145751953,0.014237165451049805
0.0051767826080322266,0.022856712341308594,0.013982772827148438
0.0052754878997802734,0.022652864456176758,0.013837814331054688
0.005239009857177734,0.022699356079101562,0.013834238052368164
0.005738258361816406,0.02272653579711914,0.014154672622680664
0.005616426467895508,0.022658348083496094,0.014152288436889648
0.005812168121337891,0.02268052101135254,0.014023780822753906
0.0059969425201416016,0.022827863693237305,0.014620065689086914
0.005368232727050781,0.022727251052856445,0.014048099517822266
0.00568389892578125,0.022698402404785156,0.014219999313354492
0.005780220031738281,0.022643327713012695,0.014162063598632812
0.00555109977722168,0.022702693939208984,0.01408529281616211
0.006143093109130859,0.022719860076904297,0.014431238174438477
0.005592823028564453,0.02273082733154297,0.01429605484008789
0.005658626556396484,0.022655010223388672,0.014057159423828125
0.0056879520416259766,0.02275705337524414,0.014000654220581055
0.005443096160888672,0.02265024185180664,0.013897418975830078
0.005605936050415039,0.022650480270385742,0.014145612716674805
0.005632162094116211,0.022861719131469727,0.014470100402832031
0.005613088607788086,0.02261519432067871,0.013988256454467773
0.005625724792480469,0.022676706314086914,0.013965129852294922
0.00550079345703125,0.02278733253479004,0.014102458953857422
0.0055124759674072266,0.022635221481323242,0.014122247695922852
0.0055751800537109375,0.022757291793823242,0.014374732971191406
0.005512237548828125,0.02271890640258789,0.013993024826049805
0.0052337646484375,0.02263188362121582,0.013675212860107422
0.00545048713684082,0.022779464721679688,0.014032602310180664
0.005362272262573242,0.02271294593811035,0.013870716094970703
0.005529642105102539,0.02272510528564453,0.014042854309082031
0.005299568176269531,0.022639036178588867,0.013727664947509766
0.005372285842895508,0.022724628448486328,0.014180183410644531
0.005659818649291992,0.022639751434326172,0.014199018478393555
0.0054454803466796875,0.02275705337524414,0.013926982879638672
0.005405902862548828,0.022852420806884766,0.01459050178527832
0.005673885345458984,0.022668838500976562,0.014032602310180664
0.005786895751953125,0.022713184356689453,0.014174461364746094
0.00539398193359375,0.022617340087890625,0.014064311981201172
0.005736351013183594,0.02265787124633789,0.014112234115600586
0.005357980728149414,0.02272486686706543,0.013693809509277344
0.0055425167083740234,0.02262735366821289,0.014041900634765625
0.005723237991333008,0.022653818130493164,0.01403951644897461
0.0056340694427490234,0.022764921188354492,0.014040470123291016
0.005597114562988281,0.02273845672607422,0.014451265335083008
0.005652427673339844,0.022669315338134766,0.01432180404663086
0.0054111480712890625,0.02272486686706543,0.013929367065429688
0.00560450553894043,0.022678375244140625,0.01413869857788086
0.005864858627319336,0.02264237403869629,0.014510393142700195
0.00522923469543457,0.022806644439697266,0.013774633407592773
0.005353689193725586,0.02270674705505371,0.013799905776977539
0.0053141117095947266,0.022648334503173828,0.013868331909179688
0.005509376525878906,0.022817134857177734,0.013746261596679688
0.005210161209106445,0.022742748260498047,0.013973474502563477
0.005469560623168945,0.022799968719482422,0.014004230499267578
0.0057163238525390625,0.022713422775268555,0.014144659042358398
0.00508427619934082,0.022644519805908203,0.013408184051513672
0.005669832229614258,0.02263808250427246,0.014136791229248047
0.005591392517089844,0.022721529006958008,0.014075756072998047
0.005725860595703125,0.0226287841796875,0.014208555221557617
0.005835056304931641,0.022673368453979492,0.014173746109008789
0.0053730010986328125,0.02274155616760254,0.013809680938720703
0.005396604537963867,0.022709369659423828,0.013900041580200195
0.005441904067993164,0.02274155616760254,0.014026880264282227
0.005490779876708984,0.02276325225830078,0.014049053192138672
0.005787372589111328,0.022826671600341797,0.014911890029907227
0.005425930023193359,0.022663593292236328,0.013636589050292969
0.005464315414428711,0.022741079330444336,0.014013051986694336
0.005409955978393555,0.0227203369140625,0.013959407806396484
0.005730390548706055,0.0226900577545166,0.01419687271118164
0.0059430599212646484,0.023270606994628906,0.014358282089233398
0.0061037540435791016,0.022812604904174805,0.014663457870483398
0.0059070587158203125,0.022831439971923828,0.01474308967590332
0.005677700042724609,0.022716283798217773,0.014185428619384766
0.005526304244995117,0.02279353141784668,0.01415562629699707
0.005605220794677734,0.022742509841918945,0.014252901077270508
0.005421638488769531,0.022658348083496094,0.01402735710144043
0.00521540641784668,0.022818565368652344,0.013956069946289062
0.005659818649291992,0.022721529006958008,0.014106273651123047
0.005359649658203125,0.022723674774169922,0.013702392578125
0.00521087646484375,0.02263498306274414,0.013858556747436523
0.00525355339050293,0.022663116455078125,0.013602495193481445
0.0057773590087890625,0.022748470306396484,0.01456904411315918
0.0056002140045166016,0.02278757095336914,0.014215469360351562
0.00600886344909668,0.02277541160583496,0.014433145523071289
0.005500078201293945,0.02265453338623047,0.013885974884033203
0.005376577377319336,0.022730588912963867,0.014290809631347656
0.005648136138916016,0.02264857292175293,0.014127254486083984
0.005693197250366211,0.02273702621459961,0.01411294937133789
0.00548100471496582,0.02264118194580078,0.014044523239135742
0.0055959224700927734,0.022656679153442383,0.014041423797607422
0.005737781524658203,0.0227811336517334,0.014324665069580078
0.005548000335693359,0.022656917572021484,0.013988256454467773
